stock_code,symbol,name,category,sub_category,reason,avg_turnover_30d_hkd,valid_days
1341,1341.HK,HAO TIAN INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,136409.8,42
1343,1343.HK,WEI YUAN HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,37757.83,43
1345,1345.HK,SH PIONEER HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,82193.0,43
1346,1346.HK,LEVER STYLE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,146060.0,42
1348,1348.HK,QUALI-SMART,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,311713.47,43
1349,1349.HK,FUDANZHANGJIANG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9467565.29,43
1351,1351.HK,BRIGHT FUTURE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,15589.6,43
1354,1354.HK,KINGFARPROPERTY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,235922.7,43
1355,1355.HK,BIOSYSEN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,80492.37,43
1358,1358.HK,PW MEDTECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,329200.99,43
1361,1361.HK,361 DEGREES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,14298530.77,43
1362,1362.HK,SIS MOBILE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1658.67,42
1370,1370.HK,AOWEI HOLDING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6816.11,42
1371,1371.HK,CN ECOTOUR-NEW,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,16853.46,43
1372,1372.HK,C CARBONNEUTRAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1793969.67,43
1373,1373.HK,IH RETAIL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,434453.33,43
1376,1376.HK,RAFFLESINTERIOR,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
1379,1379.HK,WENLING MCT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,30822.0,42
1380,1380.HK,CHI KINGSTONE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2134237.52,43
1382,1382.HK,PACIFICTEXTILES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1462136.68,43
1388,1388.HK,EMBRY HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11910.5,43
1389,1389.HK,MAJOR HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,124500.07,43
1393,1393.HK,HIDILI INDUSTRY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4136.87,43
1395,1395.HK,ELL ENV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6034.83,42
1397,1397.HK,BAGUIO GREEN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,176572.0,43
1399,1399.HK,VESON HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,79811.0,43
1400,1400.HK,MOODY TECH HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,202052.39,42
1401,1401.HK,FUTURE MACH LTD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,997759.42,43
1402,1402.HK,I-CONTROL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,86960.33,43
1406,1406.HK,CLARITY MEDICAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
1407,1407.HK,JY GAS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,54926.67,43
1408,1408.HK,MACAU E&M,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,46816.33,43
1410,1410.HK,EDVANCE INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1259353.99,43
1412,1412.HK,Q P GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,137644.0,43
1413,1413.HK,FEG HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,98945.07,43
1416,1416.HK,CTR HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,164436.33,43
1418,1418.HK,SINOMAX GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5968.13,43
1419,1419.HK,HUMAN HEALTH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,31042.0,42
1420,1420.HK,CHUAN HOLDING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,19096.67,42
1421,1421.HK,PROSP GP INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1471255.34,43
1425,1425.HK,JUSTIN ALLEN H,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,632450.0,43
1426,1426.HK,SPRING REIT,Real Estate Investment Trusts,,avg_turnover_30d_below_15m_hkd,243101.33,43
1427,1427.HK,CH TIANBAO GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,43010.67,43
1429,1429.HK,SKYMISSION GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,892359.58,43
1431,1431.HK,YST DAIRY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,230825.4,43
1432,1432.HK,CHINA SHENGMU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2902021.16,43
1433,1433.HK,CIRTEK HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
1442,1442.HK,INFINITY L&T,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2654.17,42
1443,1443.HK,FULUM GP HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6548.07,42
1446,1446.HK,HUNGFOOKTONG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,28495.0,43
1447,1447.HK,SFK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,36350.67,43
1448,1448.HK,FU SHOU YUAN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
1449,1449.HK,LEADER EDU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,553485.33,43
1450,1450.HK,BE FRIENDS HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,311983.2,43
1451,1451.HK,MS GROUP HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,117563.33,43
1452,1452.HK,DENOX ENV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,84902.77,43
1455,1455.HK,FOURACE IND GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,63869.0,43
1456,1456.HK,GLMS SEC,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11991011.27,43
1458,1458.HK,ZHOU HEI YA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,765081.23,43
1459,1459.HK,JUJIANG CONS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,15299.27,43
1460,1460.HK,ICO GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,70098.93,43
1461,1461.HK,ZHONGTAIFUTURES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,99612.0,43
1463,1463.HK,C-LINK SQ,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8305.33,43
1466,1466.HK,BAIJIN LIFE SCI,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3189902.85,43
1468,1468.HK,JAKOTA CAPITAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,184295.6,43
1470,1470.HK,PROSPER ONE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8319.07,43
1471,1471.HK,ZHONGMIAO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,46205.2,43
1472,1472.HK,SANG HING HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,47247.5,43
1473,1473.HK,PANGAEA CONNECT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6042599.43,43
1475,1475.HK,NISSIN FOODS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,815190.35,43
1476,1476.HK,FIN STREET SEC,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,811604.02,43
1477,1477.HK,OCUMENSION-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9761185.77,43
1480,1480.HK,YAN TAT GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,446037.0,43
1481,1481.HK,SMART GLOBE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,436623.33,42
1483,1483.HK,NET-A-GO TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,511571.33,43
1486,1486.HK,C CHENG HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,30478.0,43
1488,1488.HK,BEST FOOD HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,350934.0,43
1489,1489.HK,GC CONSTRUCTION,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,490413.34,43
1490,1490.HK,AI X TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,79581.07,43
1496,1496.HK,AP RENTALS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,17913.87,43
1497,1497.HK,YAN PALACE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,27088.67,43
1498,1498.HK,PURAPHARM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,73781.42,43
1499,1499.HK,OKG TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,538335.0,43
1500,1500.HK,INCON,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,735112.68,43
1501,1501.HK,INT MEDICAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,7452338.72,43
1502,1502.HK,FIN STREET PPT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,223062.34,43
1503,1503.HK,CMC REIT,Real Estate Investment Trusts,,avg_turnover_30d_below_15m_hkd,294970.98,43
1515,1515.HK,CR MEDICAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3425413.11,43
1516,1516.HK,SUNAC SERVICES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2342478.03,43
1518,1518.HK,NC HEALTHCARE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,14635.0,43
1520,1520.HK,VIRTUAL MIND,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,516494.0,43
1521,1521.HK,FRONTAGE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,264621.64,43
1522,1522.HK,BII TRANS TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,150090.67,43
1523,1523.HK,PLOVER BAY TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,7596049.54,43
1525,1525.HK,GENCH EDU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1902550.33,43
1526,1526.HK,RICI HEALTH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,468431.34,43
1527,1527.HK,TENGY ENV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,28075.4,43
1528,1528.HK,RS MACALLINE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4733493.74,43
1529,1529.HK,YUES INTL HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,136541.66,43
1532,1532.HK,CHINA PARTYTIME,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11996.9,42
1536,1536.HK,YUK WING GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,181403.47,43
1538,1538.HK,ZHONG AO HOME,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,649737.34,43
1539,1539.HK,UNITY GP HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,248527.34,43
1540,1540.HK,LEFTFIELD PRINT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,466261.64,43
1541,1541.HK,IMMUNEONCO-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2592453.08,43
1542,1542.HK,TAIZHOU WATER,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,71812.0,43
1543,1543.HK,JOIN-SHARE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,18758.93,42
1545,1545.HK,DESIGN CAPITAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,41167.33,43
1546,1546.HK,THELLOY DEV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,116942.93,43
1547,1547.HK,IBI GROUP HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10703.2,42
1549,1549.HK,EVER HARVEST GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,20439.47,43
1551,1551.HK,GRCB,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5092.0,42
1552,1552.HK,BHCC HOLDING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,43698.17,42
1553,1553.HK,MAIKE TUBE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,152572.0,43
1555,1555.HK,MIE HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,18295.2,43
1556,1556.HK,CHINNEY KW,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,52336.5,43
1557,1557.HK,K.H. GP HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,45497.33,42
1559,1559.HK,KWAN ON HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,12731.67,42
1560,1560.HK,STAR GROUP ASIA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2763.45,43
1561,1561.HK,PAN ASIA DATA H,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9349.6,42
1563,1563.HK,ALLI INTL ED LE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,48913.17,43
1565,1565.HK,VIRSCEND EDU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,462088.3,43
1566,1566.HK,CA CULTURAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
1568,1568.HK,SUNDART HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,135440.67,43
1569,1569.HK,MINSHENG EDU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,18415.33,43
1570,1570.HK,WEIYE HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,790985.44,43
1571,1571.HK,XIN POINT HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2689753.67,43
1572,1572.HK,CHINA ART FIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,28017.2,43
1575,1575.HK,REGAL PARTNERS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,7712.0,43
1576,1576.HK,QILU EXPRESSWAY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,57464.0,42
1577,1577.HK,HUIXIN CREDIT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5690.67,42
1578,1578.HK,BANK OF TIANJIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,204685.66,43
1580,1580.HK,DA SEN HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,14250.67,43
1581,1581.HK,PROGRESSIVE P,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,127868.33,43
1582,1582.HK,CR CONSTRUCTION,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,87667.92,43
1583,1583.HK,QINQIN FOODS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,13375.6,43
1586,1586.HK,LEON INSPECTION,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2508.38,42
1587,1587.HK,SHINEROAD INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,57274.0,42
1588,1588.HK,CHANJET,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,279530.54,43
1591,1591.HK,SHUN WO GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,17767.0,43
1592,1592.HK,ANCHORSTONE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1425995.74,43
1593,1593.HK,CHEN LIN EDU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,177960.0,42
1596,1596.HK,YICHEN IND,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,197322.0,43
1597,1597.HK,NATURE ENERGY T,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,179585.34,43
1598,1598.HK,21CENTURY EDU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
1599,1599.HK,UCD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,232326.33,42
1600,1600.HK,TIAN LUN GAS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1748076.73,43
1601,1601.HK,ZGC TEC LEASING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,100357.33,42
1606,1606.HK,CDB LEASING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5777228.97,43
1608,1608.HK,VPOWER GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,179536.35,43
1609,1609.HK,STAR SPORTS MED,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8205800.84,43
1611,1611.HK,BITFIRE GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,996397.31,43
1612,1612.HK,VINCENT MED,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,83251.6,43
1613,1613.HK,SYNERTONE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3685822.87,43
1615,1615.HK,AB BUILDERS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,61041.67,43
1616,1616.HK,A METAVERSE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
1617,1617.HK,NANFANG COMM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5414904.68,43
1620,1620.HK,CINESE INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,65453.0,43
1621,1621.HK,VICO INTL HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,62724.8,43
1622,1622.HK,REDCO GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,82921.73,43
1623,1623.HK,HILONG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,111236.45,43
1626,1626.HK,JIA YAO HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,12860336.13,43
1627,1627.HK,ABLE ENG HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,61096.0,43
1628,1628.HK,YUZHOU GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,40669.36,43
1629,1629.HK,CHAMP ALLI INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,774.53,43
1630,1630.HK,KIN SHING HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,432731.1,43
1631,1631.HK,REF HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,223931.67,43
1632,1632.HK,MSCTECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1707.67,42
1633,1633.HK,SHEUNG YUE GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2186931.04,43
1636,1636.HK,CMRU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
1637,1637.HK,SH GROUP HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,51567.67,43
1638,1638.HK,KAISA GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,554174.7,43
1640,1640.HK,QIAN XUN TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,206024.67,43
1641,1641.HK,HX COLDCHAIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,334828.49,43
1643,1643.HK,MODERN CHI MED,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,692038.0,43
1645,1645.HK,HAINA INTEL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11597425.4,43
1647,1647.HK,GRANDSHORES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,48009.33,43
1650,1650.HK,HYGIEIA GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,78591.73,43
1652,1652.HK,FUSEN PHARM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,123939.0,43
1653,1653.HK,MOS HOUSE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1173957.33,43
1655,1655.HK,OKURA HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,701661.67,43
1656,1656.HK,ISDN HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,574.67,42
1657,1657.HK,SG GROUP HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,413110.0,43
1660,1660.HK,SEVEN ELEMENTS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1418355.98,43
1661,1661.HK,CH FRONTIER TEC,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1668924.12,43
1662,1662.HK,YEE HOP HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,124359.67,43
1663,1663.HK,S HARBOURHOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,12088.33,43
1666,1666.HK,TONG REN TANG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3022999.78,43
1667,1667.HK,DIMMI LIFE HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6755.0,43
1668,1668.HK,CHINASOUTHCITY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
1669,1669.HK,GIC GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,151274.67,43
1671,1671.HK,TIANBAO ENERGY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,58406.0,43
1673,1673.HK,HUAZHANG TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4038.67,42
1676,1676.HK,GAODI HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1187300.98,43
