stock_code,symbol,name,category,sub_category,currency
3461,3461.HK,A CAM RMBTMMF,Exchange Traded Products,Exchange Traded Funds,HKD
3466,3466.HK,HS HIGH DIV,Exchange Traded Products,Exchange Traded Funds,HKD
3469,3469.HK,CSOP SCHIGHDIV,Exchange Traded Products,Exchange Traded Funds,HKD
3470,3470.HK,GX GREATERCHINA,Exchange Traded Products,Exchange Traded Funds,HKD
3471,3471.HK,A CAM HKDTMMF,Exchange Traded Products,Exchange Traded Funds,HKD
3472,3472.HK,A CAM USDTMMF,Exchange Traded Products,Exchange Traded Funds,HKD
3473,3473.HK,CSOP ASIA TECH,Exchange Traded Products,Exchange Traded Funds,HKD
3476,3476.HK,A HSJPUSINCOME,Exchange Traded Products,Exchange Traded Funds,HKD
3477,3477.HK,PA EW SELECT,Exchange Traded Products,Exchange Traded Funds,HKD
3478,3478.HK,PPKSA G SUKUK,Exchange Traded Products,Exchange Traded Funds,HKD
3480,3480.HK,A VP USD MM,Exchange Traded Products,Exchange Traded Funds,HKD
3483,3483.HK,EFUND APAC HD,Exchange Traded Products,Exchange Traded Funds,HKD
3486,3486.HK,EFUND A SEMICON,Exchange Traded Products,Exchange Traded Funds,HKD
3488,3488.HK,VP DIV LO VOL,Exchange Traded Products,Exchange Traded Funds,HKD
3489,3489.HK,EFUND AI,Exchange Traded Products,Exchange Traded Funds,HKD
3509,3509.HK,EFUND MPF CN A,Exchange Traded Products,Exchange Traded Funds,HKD
3519,3519.HK,A HSCEICC,Exchange Traded Products,Exchange Traded Funds,HKD
3533,3533.HK,XA GX GOLD CC,Exchange Traded Products,Exchange Traded Funds,HKD
3535,3535.HK,CSOP HKJPCF,Exchange Traded Products,Exchange Traded Funds,HKD
3537,3537.HK,A CSOP KOSPICC,Exchange Traded Products,Other Unit Trusts/Mutual Funds,HKD
3579,3579.HK,EFUND MPF HK,Exchange Traded Products,Exchange Traded Funds,HKD
3589,3589.HK,A HSTECHCC,Exchange Traded Products,Exchange Traded Funds,HKD
3600,3600.HK,MODERN DENTAL,Equity,Equity Securities (Main Board),HKD
3601,3601.HK,LUDASHI,Equity,Equity Securities (Main Board),HKD
3603,3603.HK,XINJI SHAXI,Equity,Equity Securities (Main Board),HKD
3606,3606.HK,FUYAO GLASS,Equity,Equity Securities (Main Board),HKD
3613,3613.HK,TONGRENTANGCM,Equity,Equity Securities (Main Board),HKD
3616,3616.HK,EVER REACH GP,Equity,Equity Securities (Main Board),HKD
3618,3618.HK,CQRC BANK,Equity,Equity Securities (Main Board),HKD
3623,3623.HK,C SUCCESS FIN,Equity,Equity Securities (Main Board),HKD
3625,3625.HK,FOURSEMI,Equity,Equity Securities (Main Board),HKD
3626,3626.HK,EAST NOVA HLDGS,Equity,Equity Securities (Main Board),HKD
3628,3628.HK,RENHENG ENT,Equity,Equity Securities (Main Board),HKD
3633,3633.HK,ZHONGYU ENERGY,Equity,Equity Securities (Main Board),HKD
3636,3636.HK,JINXUN RESOURCE,Equity,Equity Securities (Main Board),HKD
3638,3638.HK,HUNLICAR GROUP,Equity,Equity Securities (Main Board),HKD
3639,3639.HK,YIDA CHINA,Equity,Equity Securities (Main Board),HKD
3650,3650.HK,KEEP,Equity,Equity Securities (Main Board),HKD
3658,3658.HK,NEW HOPE SERV,Equity,Equity Securities (Main Board),HKD
3660,3660.HK,QFIN-S,Equity,Equity Securities (Main Board),HKD
3661,3661.HK,SG MICRO,Equity,Equity Securities (Main Board),HKD
3662,3662.HK,STARJOY W&T,Equity,Equity Securities (Main Board),HKD
3666,3666.HK,SHANGHAI XNG,Equity,Equity Securities (Main Board),HKD
3668,3668.HK,YANCOAL AUS,Equity,Equity Securities (Main Board),HKD
3669,3669.HK,YONGDA AUTO,Equity,Equity Securities (Main Board),HKD
3677,3677.HK,ZENERGY,Equity,Equity Securities (Main Board),HKD
3678,3678.HK,HOLLY FUTURES,Equity,Equity Securities (Main Board),HKD
3680,3680.HK,RUIHE DATA,Equity,Equity Securities (Main Board),HKD
3681,3681.HK,SINOMAB BIO-B,Equity,Equity Securities (Main Board),HKD
3683,3683.HK,GREAT HARVEST,Equity,Equity Securities (Main Board),HKD
3686,3686.HK,CLIFFORDML,Equity,Equity Securities (Main Board),HKD
3688,3688.HK,TOP SPRING,Equity,Equity Securities (Main Board),HKD
3689,3689.HK,KANGHUA HEALTH,Equity,Equity Securities (Main Board),HKD
3690,3690.HK,MEITUAN-W,Equity,Equity Securities (Main Board),HKD
3692,3692.HK,HANSOH PHARMA,Equity,Equity Securities (Main Board),HKD
3696,3696.HK,INSILICO,Equity,Equity Securities (Main Board),HKD
3698,3698.HK,HUISHANG BANK,Equity,Equity Securities (Main Board),HKD
3699,3699.HK,EB GRAND CHINA,Equity,Equity Securities (Main Board),HKD
3700,3700.HK,INKEVERSE,Equity,Equity Securities (Main Board),HKD
3708,3708.HK,WORLD DIGI ECON,Equity,Equity Securities (Main Board),HKD
3709,3709.HK,EEKA FASHION,Equity,Equity Securities (Main Board),HKD
3718,3718.HK,BJ ENT URBAN,Equity,Equity Securities (Main Board),HKD
3728,3728.HK,CHING LEE,Equity,Equity Securities (Main Board),HKD
3737,3737.HK,ZHONGZHIPHARM,Equity,Equity Securities (Main Board),HKD
3738,3738.HK,VOBILE GROUP,Equity,Equity Securities (Main Board),HKD
3750,3750.HK,CATL,Equity,Equity Securities (Main Board),HKD
3752,3752.HK,ROKAE ROBOTICS,Equity,Equity Securities (Main Board),HKD
3759,3759.HK,PHARMARON,Equity,Equity Securities (Main Board),HKD
3768,3768.HK,DCWT,Equity,Equity Securities (Main Board),HKD
3773,3773.HK,YS DIGIFAVOR,Equity,Equity Securities (Main Board),HKD
3774,3774.HK,FAMEGLOW,Equity,Equity Securities (Main Board),HKD
3778,3778.HK,CHINA WEAVING,Equity,Equity Securities (Main Board),HKD
3788,3788.HK,HANKING GOLD,Equity,Equity Securities (Main Board),HKD
3789,3789.HK,ROYAL DELUXE,Equity,Equity Securities (Main Board),HKD
3798,3798.HK,HOMELAND ITL,Equity,Equity Securities (Main Board),HKD
3800,3800.HK,GCL TECH,Equity,Equity Securities (Main Board),HKD
3808,3808.HK,SINOTRUK,Equity,Equity Securities (Main Board),HKD
3813,3813.HK,POU SHENG INT'L,Equity,Equity Securities (Main Board),HKD
3816,3816.HK,KFM KINGDOM,Equity,Equity Securities (Main Board),HKD
3818,3818.HK,CHINA DONGXIANG,Equity,Equity Securities (Main Board),HKD
3822,3822.HK,SAM WOO CONS,Equity,Equity Securities (Main Board),HKD
3828,3828.HK,MING FAI INT'L,Equity,Equity Securities (Main Board),HKD
3830,3830.HK,KIDDIELAND,Equity,Equity Securities (Main Board),HKD
3833,3833.HK,XINXIN MINING,Equity,Equity Securities (Main Board),HKD
3836,3836.HK,HARMONY AUTO,Equity,Equity Securities (Main Board),HKD
3838,3838.HK,CHINA STARCH,Equity,Equity Securities (Main Board),HKD
3839,3839.HK,CPBIO,Equity,Equity Securities (Main Board),HKD
3848,3848.HK,HAOSEN FINT-NEW,Equity,Equity Securities (Main Board),HKD
3858,3858.HK,JIAXIN INTL RES,Equity,Equity Securities (Main Board),HKD
3860,3860.HK,EPS HEALTH TECH,Equity,Equity Securities (Main Board),HKD
3866,3866.HK,BQD,Equity,Equity Securities (Main Board),HKD
3868,3868.HK,XINYI ENERGY,Equity,Equity Securities (Main Board),HKD
3869,3869.HK,HOSPITAL CORP,Equity,Equity Securities (Main Board),HKD
3877,3877.HK,CSSC SHIPPING,Equity,Equity Securities (Main Board),HKD
3878,3878.HK,VICON HOLDINGS,Equity,Equity Securities (Main Board),HKD
3880,3880.HK,MEDTIDE,Equity,Equity Securities (Main Board),HKD
3881,3881.HK,CIDI,Equity,Equity Securities (Main Board),HKD
3882,3882.HK,SKYLIGHT HLDG,Equity,Equity Securities (Main Board),HKD
3883,3883.HK,CHINA AOYUAN,Equity,Equity Securities (Main Board),HKD
3886,3886.HK,TOWN HEALTH,Equity,Equity Securities (Main Board),HKD
3887,3887.HK,HASHKEY HLDGS,Equity,Equity Securities (Main Board),HKD
3888,3888.HK,KINGSOFT,Equity,Equity Securities (Main Board),HKD
3889,3889.HK,GLOBAL CORN GP,Equity,Equity Securities (Main Board),HKD
3893,3893.HK,CROSSTEC,Equity,Equity Securities (Main Board),HKD
3896,3896.HK,KINGSOFT CLOUD,Equity,Equity Securities (Main Board),HKD
3898,3898.HK,TIMES ELECTRIC,Equity,Equity Securities (Main Board),HKD
3899,3899.HK,CIMC ENRIC,Equity,Equity Securities (Main Board),HKD
3900,3900.HK,GREENTOWN CHINA,Equity,Equity Securities (Main Board),HKD
3903,3903.HK,HANHUA FIN,Equity,Equity Securities (Main Board),HKD
3908,3908.HK,CICC,Equity,Equity Securities (Main Board),HKD
3913,3913.HK,KWG LIVING,Equity,Equity Securities (Main Board),HKD
3918,3918.HK,NAGACORP,Equity,Equity Securities (Main Board),HKD
3919,3919.HK,GOLDENPOWER,Equity,Equity Securities (Main Board),HKD
3928,3928.HK,CHINA NEXT-GEN,Equity,Equity Securities (Main Board),HKD
3931,3931.HK,CALB,Equity,Equity Securities (Main Board),HKD
3933,3933.HK,UNITED LAB,Equity,Equity Securities (Main Board),HKD
3938,3938.HK,LFG INV HLDGS,Equity,Equity Securities (Main Board),HKD
3939,3939.HK,WANGUO GOLD GP,Equity,Equity Securities (Main Board),HKD
3952,3952.HK,LAIFUAL,Equity,Equity Securities (Main Board),HKD
3958,3958.HK,DFZQ,Equity,Equity Securities (Main Board),HKD
3963,3963.HK,RONGZHONG FIN,Equity,Equity Securities (Main Board),HKD
3968,3968.HK,CM BANK,Equity,Equity Securities (Main Board),HKD
3969,3969.HK,CHINA CRSC,Equity,Equity Securities (Main Board),HKD
3978,3978.HK,BESTSTUDY EDU,Equity,Equity Securities (Main Board),HKD
3983,3983.HK,CHINA BLUECHEM,Equity,Equity Securities (Main Board),HKD
3986,3986.HK,GIGADEVICE,Equity,Equity Securities (Main Board),HKD
3988,3988.HK,BANK OF CHINA,Equity,Equity Securities (Main Board),HKD
3989,3989.HK,CAPITAL ENV,Equity,Equity Securities (Main Board),HKD
3990,3990.HK,MIDEA REAL EST,Equity,Equity Securities (Main Board),HKD
3991,3991.HK,CHANGHONG JH,Equity,Equity Securities (Main Board),HKD
3993,3993.HK,CMOC,Equity,Equity Securities (Main Board),HKD
3996,3996.HK,CH ENERGY ENG,Equity,Equity Securities (Main Board),HKD
3997,3997.HK,TSO,Equity,Equity Securities (Main Board),HKD
3998,3998.HK,BOSIDENG,Equity,Equity Securities (Main Board),HKD
3999,3999.HK,DACHAN FOOD,Equity,Equity Securities (Main Board),HKD
6030,6030.HK,CITIC SEC,Equity,Equity Securities (Main Board),HKD
6031,6031.HK,SANY HEAVY IND,Equity,Equity Securities (Main Board),HKD
6033,6033.HK,TELECOM DIGIT,Equity,Equity Securities (Main Board),HKD
6036,6036.HK,APEX ACE HLDG,Equity,Equity Securities (Main Board),HKD
6038,6038.HK,G & M HLDGS,Equity,Equity Securities (Main Board),HKD
6049,6049.HK,POLY PPT SER,Equity,Equity Securities (Main Board),HKD
6051,6051.HK,YOUZAN-NEW,Equity,Equity Securities (Main Board),HKD
6055,6055.HK,CTIHK,Equity,Equity Securities (Main Board),HKD
6058,6058.HK,CISI FIN,Equity,Equity Securities (Main Board),HKD
6060,6060.HK,ZA ONLINE,Equity,Equity Securities (Main Board),HKD
6063,6063.HK,LOTUS HORIZON,Equity,Equity Securities (Main Board),HKD
6066,6066.HK,CSC,Equity,Equity Securities (Main Board),HKD
6067,6067.HK,SENIOR MATERIAL,Equity,Equity Securities (Main Board),HKD
6068,6068.HK,WISDOM EDU INTL,Equity,Equity Securities (Main Board),HKD
6069,6069.HK,SY HOLDINGS,Equity,Equity Securities (Main Board),HKD
6078,6078.HK,HYGEIA HEALTH,Equity,Equity Securities (Main Board),HKD
6080,6080.HK,WING CHI HLDGS,Equity,Equity Securities (Main Board),HKD
6082,6082.HK,BIREN TECH,Equity,Equity Securities (Main Board),HKD
6083,6083.HK,WORLD-LINK LOG,Equity,Equity Securities (Main Board),HKD
6086,6086.HK,FANGZHOU JIANKE,Equity,Equity Securities (Main Board),HKD
6088,6088.HK,FIT HON TENG,Equity,Equity Securities (Main Board),HKD
6090,6090.HK,BUTONG GROUP,Equity,Equity Securities (Main Board),HKD
6093,6093.HK,HEVOL SERVICES,Equity,Equity Securities (Main Board),HKD
6098,6098.HK,CG SERVICES,Equity,Equity Securities (Main Board),HKD
6099,6099.HK,CMSC,Equity,Equity Securities (Main Board),HKD
6100,6100.HK,TONGDAO LIEPIN,Equity,Equity Securities (Main Board),HKD
6106,6106.HK,SEER TECH,Equity,Equity Securities (Main Board),HKD
6108,6108.HK,NEW RAY MEDIC,Equity,Equity Securities (Main Board),HKD
6110,6110.HK,TOPSPORTS,Equity,Equity Securities (Main Board),HKD
6113,6113.HK,BITSTRAT HLDGS,Equity,Equity Securities (Main Board),HKD
6117,6117.HK,RIZHAO PORT JR,Equity,Equity Securities (Main Board),HKD
6118,6118.HK,AUSTAR,Equity,Equity Securities (Main Board),HKD
6119,6119.HK,TIAN YUAN GP,Equity,Equity Securities (Main Board),HKD
6123,6123.HK,YTO INTL EXP,Equity,Equity Securities (Main Board),HKD
6127,6127.HK,JOINN,Equity,Equity Securities (Main Board),HKD
6128,6128.HK,GRAPHEX GROUP,Equity,Equity Securities (Main Board),HKD
6132,6132.HK,HJ SCIENCE-B,Equity,Equity Securities (Main Board),HKD
6133,6133.HK,VITAL INNO,Equity,Equity Securities (Main Board),HKD
6136,6136.HK,KANGDA ENV,Equity,Equity Securities (Main Board),HKD
6138,6138.HK,HARBIN BANK,Equity,Equity Securities (Main Board),HKD
6158,6158.HK,ZHENRO PPT,Equity,Equity Securities (Main Board),HKD
6160,6160.HK,BEONE MEDICINES,Equity,Equity Securities (Main Board),HKD
6162,6162.HK,TR INTERIORS,Equity,Equity Securities (Main Board),HKD
6163,6163.HK,GEMILANG INTL,Equity,Equity Securities (Main Board),HKD
6166,6166.HK,CIG,Equity,Equity Securities (Main Board),HKD
6168,6168.HK,ZHOU LIU FU,Equity,Equity Securities (Main Board),HKD
6169,6169.HK,YUHUA EDU,Equity,Equity Securities (Main Board),HKD
6178,6178.HK,EB SECURITIES,Equity,Equity Securities (Main Board),HKD
6181,6181.HK,LAOPU GOLD,Equity,Equity Securities (Main Board),HKD
6182,6182.HK,TWINTEK,Equity,Equity Securities (Main Board),HKD
6185,6185.HK,CANSINOBIO,Equity,Equity Securities (Main Board),HKD
6186,6186.HK,CHINA FEIHE,Equity,Equity Securities (Main Board),HKD
6188,6188.HK,BJ DIGITAL,Equity,Equity Securities (Main Board),HKD
6189,6189.HK,ADWAY,Equity,Equity Securities (Main Board),HKD
6190,6190.HK,BANKOFJIUJIANG,Equity,Equity Securities (Main Board),HKD
6193,6193.HK,TAILAM TECHCON,Equity,Equity Securities (Main Board),HKD
6196,6196.HK,BANKOFZHENGZHOU,Equity,Equity Securities (Main Board),HKD
6198,6198.HK,QINGDAO PORT,Equity,Equity Securities (Main Board),HKD
6199,6199.HK,BANK OF GUIZHOU,Equity,Equity Securities (Main Board),HKD
6600,6600.HK,ONEROBOTICS,Equity,Equity Securities (Main Board),HKD
6601,6601.HK,CHEERWIN GP,Equity,Equity Securities (Main Board),HKD
6603,6603.HK,IFBH,Equity,Equity Securities (Main Board),HKD
6608,6608.HK,BAIRONG-W,Equity,Equity Securities (Main Board),HKD
6609,6609.HK,HEARTCARE-B,Equity,Equity Securities (Main Board),HKD
6610,6610.HK,FLOWING CLOUD,Equity,Equity Securities (Main Board),HKD
6611,6611.HK,SANXUN GROUP,Equity,Equity Securities (Main Board),HKD
6613,6613.HK,LENS,Equity,Equity Securities (Main Board),HKD
6616,6616.HK,GLOBAL NEW MAT,Equity,Equity Securities (Main Board),HKD
6618,6618.HK,JD HEALTH,Equity,Equity Securities (Main Board),HKD
6622,6622.HK,ZHAOKE OPHTH-B,Equity,Equity Securities (Main Board),HKD
6623,6623.HK,LUFAX,Equity,Equity Securities (Main Board),HKD
6626,6626.HK,YUEXIU SERVICES,Equity,Equity Securities (Main Board),HKD
6628,6628.HK,TRANSCENTA-B,Equity,Equity Securities (Main Board),HKD
6633,6633.HK,QINGCI GAMES,Equity,Equity Securities (Main Board),HKD
6636,6636.HK,EXTREME VISION,Equity,Equity Securities (Main Board),HKD
6639,6639.HK,ARRAIL GROUP,Equity,Equity Securities (Main Board),HKD
6651,6651.HK,51WORLD,Equity,Equity Securities (Main Board),HKD
6655,6655.HK,HX BLDG MAT,Equity,Equity Securities (Main Board),HKD
6656,6656.HK,SIGENERGY,Equity,Equity Securities (Main Board),HKD
6657,6657.HK,BAIWANG CO,Equity,Equity Securities (Main Board),HKD
6658,6658.HK,LIULIUMEI,Equity,Equity Securities (Main Board),HKD
6660,6660.HK,AIM VACCINE,Equity,Equity Securities (Main Board),HKD
6661,6661.HK,HUZHOU GAS,Equity,Equity Securities (Main Board),HKD
6663,6663.HK,IWS GROUP,Equity,Equity Securities (Main Board),HKD
6666,6666.HK,EVERG SERVICES,Equity,Equity Securities (Main Board),HKD
6667,6667.HK,MEGA GENOMICS,Equity,Equity Securities (Main Board),HKD
6668,6668.HK,E-STAR CM,Equity,Equity Securities (Main Board),HKD
6669,6669.HK,ACOTEC-B,Equity,Equity Securities (Main Board),HKD
6675,6675.HK,SENASIC,Equity,Equity Securities (Main Board),HKD
6676,6676.HK,ZG GROUP-W,Equity,Equity Securities (Main Board),HKD
6677,6677.HK,SINO-OCEAN SERV,Equity,Equity Securities (Main Board),HKD
6680,6680.HK,JLMAG,Equity,Equity Securities (Main Board),HKD
6681,6681.HK,BRAINAURORA-B,Equity,Equity Securities (Main Board),HKD
6682,6682.HK,PHANCY,Equity,Equity Securities (Main Board),HKD
6683,6683.HK,STARPLUS LEGEND,Equity,Equity Securities (Main Board),HKD
6686,6686.HK,NOAH HOLDINGS,Equity,Equity Securities (Main Board),HKD
6687,6687.HK,JST GROUP,Equity,Equity Securities (Main Board),HKD
6690,6690.HK,HAIER SMARTHOME,Equity,Equity Securities (Main Board),HKD
6693,6693.HK,CHIFENG GOLD,Equity,Equity Securities (Main Board),HKD
6696,6696.HK,MANY IDEA CLOUD,Equity,Equity Securities (Main Board),HKD
6698,6698.HK,STAR CM,Equity,Equity Securities (Main Board),HKD
6699,6699.HK,ANGELALIGN,Equity,Equity Securities (Main Board),HKD
6715,6715.HK,XUNLONG SCITECH,Equity,Equity Securities (Main Board),HKD
6745,6745.HK,BEFAR GROUP,Equity,Equity Securities (Main Board),HKD
6805,6805.HK,KIMOU ENVIRON,Equity,Equity Securities (Main Board),HKD
6806,6806.HK,SWHY,Equity,Equity Securities (Main Board),HKD
6808,6808.HK,SUNART RETAIL,Equity,Equity Securities (Main Board),HKD
6809,6809.HK,MONTAGE TECH,Equity,Equity Securities (Main Board),HKD
6810,6810.HK,SUNMI TECH-W,Equity,Equity Securities (Main Board),HKD
6811,6811.HK,TAI HING GROUP,Equity,Equity Securities (Main Board),HKD
6812,6812.HK,WINSON HLDGS HK,Equity,Equity Securities (Main Board),HKD
6816,6816.HK,PROSPER CONS,Equity,Equity Securities (Main Board),HKD
6818,6818.HK,CEB BANK,Equity,Equity Securities (Main Board),HKD
6820,6820.HK,FRIENDTIMES,Equity,Equity Securities (Main Board),HKD
6821,6821.HK,ASYMCHEM,Equity,Equity Securities (Main Board),HKD
6822,6822.HK,KING'S FLAIR,Equity,Equity Securities (Main Board),HKD
6823,6823.HK,HKT-SS,Equity,Equity Securities (Main Board),HKD
6826,6826.HK,HAOHAI BIOTEC,Equity,Equity Securities (Main Board),HKD
6828,6828.HK,BG BLUE SKY,Equity,Equity Securities (Main Board),HKD
6829,6829.HK,DRAGON RISE GP,Equity,Equity Securities (Main Board),HKD
6830,6830.HK,HUAZHONG IN-V,Equity,Equity Securities (Main Board),HKD
6831,6831.HK,GREEN TEA GROUP,Equity,Equity Securities (Main Board),HKD
6833,6833.HK,SINCO PHARMA,Equity,Equity Securities (Main Board),HKD
6838,6838.HK,WINOX,Equity,Equity Securities (Main Board),HKD
6839,6839.HK,YUNNAN WATER,Equity,Equity Securities (Main Board),HKD
6855,6855.HK,ASCENTAGE,Equity,Equity Securities (Main Board),HKD
6858,6858.HK,HONMAGOLF,Equity,Equity Securities (Main Board),HKD
6860,6860.HK,FINGERTANGO,Equity,Equity Securities (Main Board),HKD
6862,6862.HK,HAIDILAO,Equity,Equity Securities (Main Board),HKD
6865,6865.HK,FLAT GLASS,Equity,Equity Securities (Main Board),HKD
6866,6866.HK,ZUOLI KECHUANG,Equity,Equity Securities (Main Board),HKD
6868,6868.HK,TENFU,Equity,Equity Securities (Main Board),HKD
6869,6869.HK,YOFC,Equity,Equity Securities (Main Board),HKD
6871,6871.HK,ROBOTPHOENIX,Equity,Equity Securities (Main Board),HKD
6872,6872.HK,TENNOR THERAP-B,Equity,Equity Securities (Main Board),HKD
6877,6877.HK,TE HEALTHCARE,Equity,Equity Securities (Main Board),HKD
6878,6878.HK,DIFFER GP AUTO,Equity,Equity Securities (Main Board),HKD
6880,6880.HK,MOMENTA-W,Equity,Equity Securities (Main Board),HKD
6881,6881.HK,CGS,Equity,Equity Securities (Main Board),HKD
6882,6882.HK,EGL HOLDINGS,Equity,Equity Securities (Main Board),HKD
6883,6883.HK,ETERNAL BEAUTY,Equity,Equity Securities (Main Board),HKD
6885,6885.HK,JINMA ENERGY,Equity,Equity Securities (Main Board),HKD
6886,6886.HK,HTSC,Equity,Equity Securities (Main Board),HKD
6887,6887.HK,SUNSHINE PHARMA,Equity,Equity Securities (Main Board),HKD
6888,6888.HK,FREETECH,Equity,Equity Securities (Main Board),HKD
6889,6889.HK,DYNAM JAPAN,Equity,Equity Securities (Main Board),HKD
6890,6890.HK,KANGLI INT HLDG,Equity,Equity Securities (Main Board),HKD
6893,6893.HK,HINSANG GROUP,Equity,Equity Securities (Main Board),HKD
6896,6896.HK,GOLDEN THROAT,Equity,Equity Securities (Main Board),HKD
6898,6898.HK,CHINA ALUMCAN,Equity,Equity Securities (Main Board),HKD
6899,6899.HK,OURGAME,Equity,Equity Securities (Main Board),HKD
6908,6908.HK,HG SEMI,Equity,Equity Securities (Main Board),HKD
6909,6909.HK,BETTERLIFE HLDG,Equity,Equity Securities (Main Board),HKD
6911,6911.HK,LANCANG TEA,Equity,Equity Securities (Main Board),HKD
6913,6913.HK,SCVE GROUP,Equity,Equity Securities (Main Board),HKD
6915,6915.HK,JIANGXI BIO,Equity,Equity Securities (Main Board),HKD
6918,6918.HK,KIDZTECH,Equity,Equity Securities (Main Board),HKD
6919,6919.HK,RENRUI HR,Equity,Equity Securities (Main Board),HKD
6922,6922.HK,CRYOFOCUS-B,Equity,Equity Securities (Main Board),HKD
6928,6928.HK,TOMO HOLDINGS,Equity,Equity Securities (Main Board),HKD
6929,6929.HK,ORBUSNEICH,Equity,Equity Securities (Main Board),HKD
6933,6933.HK,SINO-ENTERTAIN,Equity,Equity Securities (Main Board),HKD
6936,6936.HK,SF HOLDING,Equity,Equity Securities (Main Board),HKD
6938,6938.HK,RIBOLIFE-B,Equity,Equity Securities (Main Board),HKD
6939,6939.HK,MEGAIN,Equity,Equity Securities (Main Board),HKD
6951,6951.HK,CCTC,Equity,Equity Securities (Main Board),HKD
6955,6955.HK,BOAN BIOTECH,Equity,Equity Securities (Main Board),HKD
6958,6958.HK,ZHENRO SERVICES,Equity,Equity Securities (Main Board),HKD
6959,6959.HK,CHANGJIU HLDGS,Equity,Equity Securities (Main Board),HKD
6960,6960.HK,SHUANGDENG,Equity,Equity Securities (Main Board),HKD
6963,6963.HK,SUNSHINE INS,Equity,Equity Securities (Main Board),HKD
6966,6966.HK,C WAN TONG YUAN,Equity,Equity Securities (Main Board),HKD
6968,6968.HK,GANGLONG CHINA,Equity,Equity Securities (Main Board),HKD
6969,6969.HK,SMOORE INTL,Equity,Equity Securities (Main Board),HKD
6978,6978.HK,IMMUNOTECH-B,Equity,Equity Securities (Main Board),HKD
6979,6979.HK,ZJLD,Equity,Equity Securities (Main Board),HKD
6980,6980.HK,BAMA TEA,Equity,Equity Securities (Main Board),HKD
6988,6988.HK,JOY SPREADER,Equity,Equity Securities (Main Board),HKD
6989,6989.HK,EXCELLENCE CM,Equity,Equity Securities (Main Board),HKD
6990,6990.HK,SKB BIO,Equity,Equity Securities (Main Board),HKD
6993,6993.HK,BLUE MOON GROUP,Equity,Equity Securities (Main Board),HKD
6996,6996.HK,ANTENGENE-B,Equity,Equity Securities (Main Board),HKD
6998,6998.HK,EDDING GENOR,Equity,Equity Securities (Main Board),HKD
6999,6999.HK,LEADING HLDGS,Equity,Equity Securities (Main Board),HKD
7200,7200.HK,FL2 CSOP HSI,Exchange Traded Products,Leveraged and Inverse,HKD
7226,7226.HK,XL2CSOPHSTECH,Exchange Traded Products,Leveraged and Inverse,HKD
7233,7233.HK,XL2CSOPCSI300,Exchange Traded Products,Leveraged and Inverse,HKD
7234,7234.HK,XL2 BOS CHINEXT,Exchange Traded Products,Leveraged and Inverse,HKD
7261,7261.HK,FL2CAMNDQ100,Exchange Traded Products,Leveraged and Inverse,HKD
7262,7262.HK,FL2 CSOP NIKKEI,Exchange Traded Products,Leveraged and Inverse,HKD
7266,7266.HK,FL2CSOPNASDAQ,Exchange Traded Products,Leveraged and Inverse,HKD
7288,7288.HK,FL2 CSOP HSCEI,Exchange Traded Products,Leveraged and Inverse,HKD
7299,7299.HK,FL2CSOPGOLD,Exchange Traded Products,Leveraged and Inverse,HKD
7300,7300.HK,FI CSOP HSI,Exchange Traded Products,Leveraged and Inverse,HKD
7311,7311.HK,XI2CSOPCOIN,Exchange Traded Products,Leveraged and Inverse,HKD
7347,7347.HK,XI2CSOPSMSN,Exchange Traded Products,Leveraged and Inverse,HKD
7366,7366.HK,XI2CSOPTSLA,Exchange Traded Products,Leveraged and Inverse,HKD
7376,7376.HK,FI CSOP BTC,Exchange Traded Products,Leveraged and Inverse,HKD
7388,7388.HK,XI2CSOPNVDA,Exchange Traded Products,Leveraged and Inverse,HKD
7399,7399.HK,XI2CSOPMSTR,Exchange Traded Products,Leveraged and Inverse,HKD
7489,7489.HK,VOYAH AUTO,Equity,Equity Securities (Main Board),HKD
7500,7500.HK,FI2 CSOP HSI,Exchange Traded Products,Leveraged and Inverse,HKD
7515,7515.HK,FI2 CSOP NIKKEI,Exchange Traded Products,Leveraged and Inverse,HKD
7522,7522.HK,FI2CAMNDQ100,Exchange Traded Products,Leveraged and Inverse,HKD
7552,7552.HK,XI2CSOPHSTECH,Exchange Traded Products,Leveraged and Inverse,HKD
7568,7568.HK,FI2CSOPNASDAQ,Exchange Traded Products,Leveraged and Inverse,HKD
7588,7588.HK,FI2 CSOP HSCEI,Exchange Traded Products,Leveraged and Inverse,HKD
7618,7618.HK,JD INDUSTRIALS,Equity,Equity Securities (Main Board),HKD
7630,7630.HK,IMPACT THERAP-B,Equity,Equity Securities (Main Board),HKD
7656,7656.HK,RECONOVA,Equity,Equity Securities (Main Board),HKD
7666,7666.HK,METIS TECHBIO-P,Equity,Equity Securities (Main Board),HKD
7687,7687.HK,EACON,Equity,Equity Securities (Main Board),HKD
7688,7688.HK,TOPNC,Equity,Equity Securities (Main Board),HKD
7709,7709.HK,XL2CSOPHYNIX,Exchange Traded Products,Leveraged and Inverse,HKD
7711,7711.HK,XL2CSOPCOIN,Exchange Traded Products,Leveraged and Inverse,HKD
7747,7747.HK,XL2CSOPSMSN,Exchange Traded Products,Leveraged and Inverse,HKD
7766,7766.HK,XL2CSOPTSLA,Exchange Traded Products,Leveraged and Inverse,HKD
7777,7777.HK,XL2CSOPBRKB,Exchange Traded Products,Leveraged and Inverse,HKD
